[11670  6229  2925     5     4    40   742  1996],5872.2
[12748 49277  3056     5     0    58   670  1215],17686.6
[ 2775 47915  3821     4    11    45  1152  1379],17286.0
[14206  4632  4144     2    10    34  2432   277],9666.1
[10226 39056  4430     3    16    31  2735  1041],20126.8
[5152 3596 3270    2    3   52 1609  523],2053.8
[12147 44243  2439     1    14    31  1999   179],23837.9
[3585 6168 1552    2    8   38 2599  122],5106.4
[ 5943 42563  4441     1    19    47  2658  1269],20856.4
[9555 7561 1715    1   18   38 2472 1757],12873.8
[5073 8258 2287    3   18   43 1566 1396],10789.4
[ 3021 16616  4911     4    11    31  2758  1074],6823.8
[13653 26734  2713     2     4    41  2535  1094],13275.7
[12805  6371  2883     1     9    64  1357   479],10254.3
[ 5843 26069  4389     2    16    25  1549  1583],14581.7
[ 9989 14369  2107     4     4    43   798  1042],8531.7
[11692 12910  2341     4    15    61  1423  1797],13638.5
[14990  7943  1110     5     6    45   636    83],10963.4
[ 8873 12199  1250     4     8    61  1543  1178],9310.7
[ 7675 15728  3430     3     2    30  2987   564],5465.4
[ 2161 23275  3054     1    14    42   710   618],12672.0
[6297 6738 1458    5   15   39 2074  356],9725.9
[12173 15913  2107     3    17    21  2982   815],15808.400000000001
[ 2995 35240  1207     2    13    27  1279   646],16603.5
[13534 19123  1899     1     2    24  1730   442],11268.4
[14743 48447  4461     4    11    21  2986  1092],22336.1
[ 9629 34529  4385     1     8    35  2302   522],15368.699999999999
[13990 10167  1021     2     6    60  1565   142],11281.1
[11467 10554  1409     5     8    32   910   191],10644.7
[ 3016 17260  1894     5    12    42   926  1410],9571.0
[ 9869 47045  1514     5    17    42  1971   377],24617.0
[8439 3812 4198    4    4   37 1441  580],3453.6000000000004
[ 9892 28024  1808     3    12    49  2407   534],16378.699999999997
[ 8863 27285  4771     3     3    34  1241  1716],9653.0
[ 9916 26900  1873     1     1    40  1892  1316],10787.5
[10529  1605  1013     4    15    53  1743  1032],10552.0
[2878 5622 1970    5    8   63 2100 1294],3443.6000000000004
[11268  6767  4025     5     8    35  1755  1410],7069.1
[ 6887 27139  4061     2     5    32   827    92],11195.2
[14185 11613  4083     2    10    60  1966  1989],11157.4
[ 6859 10589  3134     5     0    40  2599   528],2475.7
[ 8331 13918  4595     5     3    50  2466  1177],4721.9
[10571 20119  3956     4    12    58   875   404],13903.7
[10684 27446  2560     3    12    23   762   839],16895.3
[ 9208 13046  2324     2    12    48   766  1172],11986.8
[ 7276 24818  2266     3     1    46  2906   888],7953.4
[ 4062 35358  3169     4     8    50  2444  1290],12386.9
[14076  4324  4218     5     7    33  2393   421],7319.200000000001
[ 2064 10787  4638     3     6    33  2401  1863],2217.1
[10006  9111  1749     5     3    22  2152  1641],5465.299999999999
[ 4568 38110  4427     5    17    57  1944   471],17796.0
[ 7463 16389  1684     1     2    58   545   892],7887.7
[ 4027 41427  2927     3     5    22  1099   546],14055.6
[ 4695 14043  4804     3    11    56  1219   630],8133.9
[11687 28746  4702     5    11    46  2412  1549],14635.8
[ 7258 22350  3356     4     7    31  1792  1526],9697.0
[ 7618 41605  1694     1     0    28  1100  1037],14175.0
[8736  117 3335    5    3   64  880  777],2407.1
[ 2391 46685  1306     2    10    60   617  1675],18002.0
[14706 18935  4883     2     2    63  2663  1829],8946.0
[14666 47077  4665     1    12    42   759   363],24362.6
[ 7892 13234  2989     4    16    40  1598   118],12763.7
[ 5561 38328  3961     5     9    28  2003  1261],14166.4
[12470   846  4794     3    11    49  2852   545],7293.3
[ 8184 10954  1661     1    14    60  2554  1192],11474.7
[ 5099 13703  1548     4     9    46   865   521],8893.4
[ 8278 48153  4423     3    13    50  2157   633],20878.4
[10392 46514  1311     2    12    37  1961  1936],22146.199999999997
[ 5104 22700  3920     2     4    40  2524  1680],6900.0
[ 9215 32043  2082     3     5    36  2976   962],13110.4
[14790  6469  4714     1     1    63  1290   957],6155.2
[ 4454 30105  3971     2    16    27  1246  1758],15371.0
[13837 42101  2737     5     3    36  2914   882],16782.3
[10996 26386  1754     3    13    47   812  1792],17134.8
[ 4731 49376  1034     3     9    43  1037   779],19653.3
[12965 45587  1444     2     2    44  1420   870],18891.6
[10154 36976  3140     1     2    29  1577   515],14353.8
[11762 39051  2982     5    14    55  1990   937],20641.8
[7056 2048 2230    1    5   40 2881 1420],3176.9
[10110 39001  1352     4    16    57  1297   865],22198.3
[12882 12941  1902     4    11    62   847   105],13596.3
[ 5840 45375  2355     2    19    37   772  1108],23515.0
[ 3028 42533  4888     2    10    51  1219   213],15713.9
[9385 1828 3909    2    3   28 2273 1144],2677.9
[2502 1917 2748    4    5   35 1184 1155],982.5999999999999
[ 8910 20618  1158     1     0    51  2626   849],8123.9
[14685 32254  2977     1    19    50  1121   196],24171.699999999997
[11062 39756  1956     2    15    40  2539    18],22301.3
[ 8938 47362  3071     5    14    59  1446   641],22098.6
[ 6488 20128  1403     1    16    32  2905  1035],14410.9
[ 2206 45745  3852     4     7    37  1006  1104],14545.5
[7134    9 1515    3   11   62 2082  329],6506.7
[ 7977 16644  3779     3     9    50   743   865],10188.2
[ 9721 22422  2387     3    14    49  1005   773],15904.599999999999
[9035 9865 4453    5    8   39  921  391],7594.5
[3484 2219 3579    2    1   31 2764  636],-981.8000000000002
[ 9858 39809  1955     4     4    54  2372   306],15755.199999999997
[2863 5287 3199    5    5   27 1692 1290],1427.1
[ 4790 34387  4633     4     6    64   829  1470],11445.1
[9408 8512 2712    4    0   54 1149 1464],3795.1000000000004
[10755  1342  3994     2     6    40  1964   894],4954.1
[ 7116 43336  1607     3    19    58   890   651],23884.8
[14383 19216  4688     2    11    44  2019   840],14282.8
[ 8019 27534  3467     5    15    30   880  1025],16083.699999999997
[ 3757 14231  2273     5    15    52  1241   519],10631.3
[ 9574 32293  4188     5    10    35  2510  1785],14233.4
[ 8374 26614  3913     2     3    57  1319  1674],9818.2
[ 8892 36258  2535     4    12    40  1172   635],18352.4
[ 3678 28253  4811     4     6    23  2271  1332],8307.9
[ 5242 42078  3625     1     3    57  1711   739],13506.9
[ 6636 40752  3382     5    14    60  1429  1545],18365.6
[ 3059 17988  2441     4    18    28  2039   468],12651.9
[ 8668 31037  3979     1     8    60  1412   211],14644.1
[11914 12219  2797     4    10    64  1143  1135],11285.2
[13506   235  1294     5     7    43   926  1031],7698.0
[ 5157 42929  1754     3     0    60  1001   803],13078.199999999999
[7915 1908 2394    5    7   31 1229  476],4980.4
[12817  8567  1185     2    12    28  1783   873],12658.1
[12921 36298  2269     4     3    49  2618   459],15376.9
[11789  5256  1636     4     7    50   956   252],8749.3
[13252 19019  2291     2     2    30  2736  1549],9643.7
[4693 8162 4714    2    8   59  790  751],5267.6
[5627 5415 4308    3    1   48 1419 1461],744.0
[11555 36159  1529     4     1    56  2839  1777],13252.699999999999
[12173 43925  4623     4    12    33  2469   980],20428.0
[7450 5951 3068    3   14   52 1255  853],9322.3
[ 3663 21852  3958     1    11    56  2158  1684],9787.099999999999
[11721  8007  4808     3     3    57  2334   235],5474.1
[12230 41832  3914     5     7    46  1806  1329],17640.1
[ 7592 30523  1793     4     8    42  2067   477],13984.4
[13494 23325  4591     2     4    24  2369   678],11525.5
[12429 21204  3147     5    19    51   876  1043],18542.7
[ 9392 15524  3799     4    17    38  1679   215],14206.7
[ 3306 19282  1477     3    10    58  1007   854],10168.599999999999
[14221 23930  2622     5    14    44  1936   134],17943.5
[8776   77 4369    4    8   43 1058  904],4445.6
[12867 40345  1939     1    16    42  2807  1152],23388.0
[ 7864 20611  1525     1    11    22   920   409],13988.3
[11474 16984  3381     2     6    51  2052  1445],9993.2
[ 9526 14060  1001     4     9    31   803  1317],11120.5
[10901 17449  1374     1     9    48  1441  1269],12943.2
[ 7575 18520  3340     3    12    52  1801  1724],11311.0
[ 7530 43303  3884     4    18    25  1589  1579],21429.9
[14936  9510  4052     3    10    58  2655    85],11325.0
[ 6413 29287  1552     3    12    30  2815   555],14931.6
[ 5748 28173  3365     1     7    60  2769  1865],10626.4
[14971 39711  2525     4     7    44  2327  1398],18973.8
[ 2663 11954  2851     5     3    55  2053  1469],2231.2
[3998 7804 1380    1   14   64 1192  377],9665.7
[9994 6565 2646    1   10   43  754 1413],9360.0
[13637  5984  1013     4    10    37  1978  1680],10478.2
[13935 21526  1503     4     0    21  2800  1074],9936.8
[ 3495 37438  3278     3    16    51   756   241],18241.4
[ 5304 18574  3008     4    14    51  2930  1317],10796.7
[5763 9184 4155    3   19   62  941  919],11529.2
[ 7232 19096  1129     1     5    62  2381  1586],9096.8
[3853 2192 4814    2   14   54 1613  265],5838.1
[ 8585 34016  1837     5     8    29  2937  1143],14538.8
[14851 11246  4216     1    13    42  1081   711],14095.3
[ 3291 45558  3938     4    17    33  2235  1940],18956.4
[ 5581 18381  4928     5    16    45   518  1271],11946.3
[13649 36455  3040     2    17    38  1624    69],23494.5
[ 9554 26727  1027     2     4    32  1880  1876],12003.599999999999
[9280 4018 3113    3   19   60 2065   56],12128.4
[ 3636 11302  4234     5    19    37  2580  1405],9599.1
[5696 1970 2252    3    8   35 2493   38],4447.5
[13191 41157  1260     1    10    62  2047   800],21689.1
[13344 27202  3046     5     0    35  1361  1466],10896.099999999999
[ 2698 31110  2472     1    17    35   654  1041],16898.5
[12352 17586  2447     3     5    59  1404  1975],10438.8
[14289 24519  1459     5     1    33  1769   731],12020.7
[ 6737 31273  4747     3    14    37   904   824],15912.900000000001
[ 2854 21951  1300     5    13    52  1343   755],11813.3
[10164 15374  3966     3     4    29  2282   351],7794.700000000001
[7855 5788 4374    2    5   60 2064 1995],3547.3999999999996
[9392 5408 3334    3    5   40 1684 1839],4789.9
[ 8528 25053  4466     2    17    46  1246  1321],16363.400000000001
[13666  9446  4081     3    13    47  2225   282],12272.8
[7249  922 4778    5    9   41  770 1609],3822.6000000000004
[ 7172 33187  1629     5    13    38  1269   109],17538.6
[ 3707 10789  1269     5    12    33  2215  1016],7840.200000000001
[12969 32184  3639     4     2    36  2010  1203],12913.699999999999
[7791 1120 2993    1    5   29  671 1961],3719.0
[11925 44028  2628     5     7    32   773   543],19698.9
[ 7535 32154  2801     2    11    64  2806  1769],14825.699999999999
[ 6931 17334  3891     5    12    58  1658  1817],9982.7
[5510 2336 1861    4   10   39 2206   24],5610.3
[ 2202 38141  4432     2    11    27  2271   842],13870.8
[13447  2243  2280     4     0    55   921   790],4600.9
[ 6218 19029  3180     2    16    38  1944   737],13487.2
[14688 32265  4347     3    15    36  1709    56],20867.5
[10958 37380  2799     1    10    59  2911   179],18548.5
[ 6389 46714  2706     1    12    24  2925   231],20077.699999999997
[ 4327 43872  4019     4    17    45  1079  1917],19517.6
[10004 46197  3560     1    10    52  1390   342],21015.1
[ 4931 23710  3360     4    11    60  1221   476],11750.0
[ 9777 29486  1575     4     5    33  1380  1822],13045.8
[2197 6371 3933    4    8   37 1621  575],3145.3
[9125 6359 3003    1   15   57 2507  454],10788.2
[ 3930 40631  2307     4     3    26  2569  1255],11788.8
[13774 35996  4192     1     2    39  1973   288],15259.3
[ 8287 20103  4178     4    15    33   882  1236],13726.4
[10800 14382  2956     5    11    46  2681   257],11267.599999999999
[13464 18755  3734     4    10    34  1949   529],13452.5
[11339 35659  3020     2     4    51  2090   686],15069.199999999999
[6282 3756 4275    4   17   24 2286  928],8223.3
[13589 20609  3212     3    18    59   643   228],19335.7
[ 4511 48538  3352     4     5    28  2386  1249],15023.4
[11986 16478  4568     2    17    45  2202   595],15353.9
[ 2659 35442  2655     2     5    33  1935  1826],10854.1
[ 4811 39666  2579     1     3    52   723   434],13737.3
[ 9098 10147  2847     5    11    58   719   881],9869.6
[ 8546 33561  3203     4    18    58   678  1020],20090.8
[11561 34884  2390     1     1    48  2154  1781],13383.199999999999
[3986 5779 2742    5   16   50  932  401],8689.2
[10338 12298  2925     4    10    23   764   621],10903.4
[13411 14153  1619     3    10    48  1453  1789],12920.9
[ 4911 43879  2274     4    15    23   928    87],20674.699999999997
[ 3734 10789  1956     2     1    54  2963   583],2452.7
[ 3843 44165  2939     2     1    36  2744  1916],11471.5
[10680 12999  4953     3     7    42  2077  1565],7842.200000000001
[4976  814 3381    1   12   52  979 1707],5498.7
[ 3959 49497  4713     5     9    58  1853   308],16891.6
[ 7759 10541  1968     4     7    28  1389   905],7610.799999999999
[ 8694 24938  3558     2     3    28  1424   342],10266.4
[4385 2443 2316    1   14   26 2670  435],7014.9
[13111 10457  2043     3     0    34  2402   176],6782.1
[ 6736 10380  1281     2    10    52  1910   138],9417.5
[3802 7783 3844    3    6   55 1862  193],3686.3999999999996
[10155 44241  4072     4    16    30  1277  1209],22270.8
[10120 17368  3166     5    19    23  2895  1241],15119.4
[ 8616 15328  2058     2    17    32   528  1187],15119.9
[ 7534 26215  1197     2    11    51   534  1184],15274.0
[ 6061 33595  3532     4     8    49  1919   942],13112.5
[13561 27306  4828     1     4    25  1088   524],13552.3
[ 2262 19915  2082     5     9    45  1403  1831],7947.5
[ 8287 39915  3884     2     3    61  2669  1624],13129.5
[10815 37219  2184     5     4    51   839  1859],15132.199999999999
[11208 15343  2008     2     9    41   674  1065],12433.4
[13835 46403  3738     5    10    40  2423   914],21300.9
[ 4049 38727  2229     3     9    59  2214   209],15216.6
[7423  126 2035    2    7   42 1096  740],4913.8
[13915 27632  1489     5     1    24   950   861],13097.1
[ 6548 41563  1275     1     7    33  1056  1298],17228.4
[ 5108 44409  3740     3    15    62  1659   953],19600.699999999997
[14282 20530  3289     3     4    40  1856  1302],11476.5
[ 9158 39964  2239     1     2    33  2556  1274],14333.699999999999
[12248 44327  2274     5    11    37  2881  1333],20678.1
[9400 3368 4882    4   12   56 1516 1743],6839.9
[5170 3797 1125    1   12   53 2874  832],7108.6
[11874 47882  1216     5     9    21  2562   139],21843.1
[ 4255 13718  4377     1     3    35  1338   791],4289.9
[ 3154 34560  4868     1     8    33  2137   545],11970.0
[ 6499 11053  2208     2     1    37   725  1844],4276.9
[ 8295 22116  4110     5    18    44  2313  1016],15062.8
[ 8197 36244  2246     4     0    28  2660  1927],10755.199999999999
[13383 36185  4255     2     6    47  2520  1553],15983.0
[11888  1645  3542     1    16    43  1951    56],11463.0
[14183 47523  3474     1     2    28  2548   111],19081.9
[14915 19256  4249     1    19    28  2813     4],19001.3
[14874 35840  1918     5    19    46  2014  1433],24006.5
[ 3648 34622  4499     5     2    33  1731  1437],8377.1
[ 7539 37430  2317     2     2    59  2145  1205],12765.0
[11637 39282  4923     4    16    57  2235  1036],20706.1
[6199 2708 3198    2    6   48  805 1362],3829.3999999999996
[14115 11694  3431     3    13    45  2559  1820],12560.7
[10445  9524  2661     1    16    36  2223  1282],12796.7
[13375 31880  4884     1    17    22  2189    89],20970.5
[ 4557 39224  1307     1    12    38  2017   615],17876.199999999997
[ 7592 36980  2359     2    19    37  1891   890],21420.0
[ 2098 32409  2969     2    19    50   919   697],17579.199999999997
[ 4200 13224  3793     1    17    59  2718  1273],10475.2
[ 4961 40738  1891     2     3    33   633  1278],13900.9
[ 6973 25150  1374     5     0    52  2530  1611],7274.0
[ 6433 49688  4079     5    17    49  1950   897],22159.9
[13969 34393  3033     2     0    50  2053   970],13874.4
[ 4869 43082  2364     1    12    38  1664  1131],18579.6
[13426  7973  1128     2    19    33  2369   667],16122.900000000001
[13983  8577  2014     2    19    63  2319   593],16201.599999999999
[2956 8070 2799    2    9   41 1842  588],5384.5
[14259  8666  3716     3    10    50  1964   484],11047.3
[10352 36368  4423     5     8    41  2726   981],15021.4
[7699 6783 2381    4    8   37 1579  971],6618.9
[ 8944 45994  1516     4     4    60  1678  1281],17232.699999999997
[ 6493 41914  2518     3     0    39  2195   638],12545.199999999999
[11492  4971  1085     2    16    35   610   996],13491.8
[ 6911 13490  2198     3     1    29  2684  1926],3998.5
[ 5987 45719  4873     3    12    30  2779   281],18142.699999999997
[11719 45080  4264     1     8    64   967   985],20075.5
[8015 1990 3358    5    3   51 1313 1111],2213.5
[3218 5299 2142    4    4   43 1772 1227],1828.1999999999998
[ 6496 45765  4289     2    10    50  1493    15],18679.0
[ 6735 19956  3474     4    18    53  2531  1174],13964.8
[13296 22359  2993     4     2    29   822   935],11180.7
[12927 46240  4485     5    11    21  1403   253],21765.0
[ 6555 37148  3161     4    18    64  2041  1211],19415.4
[11146 28734  4216     4    18    55  2499   328],18871.699999999997
[10050  4757  4609     3    12    31  2315   543],8118.6
[14757 19097  4719     5     6    54  2976   782],10869.099999999999
[ 5446 10395  1302     1    14    36   647   996],11169.0
[ 3045 16241  3791     2     6    29  1641  1420],5568.8
[ 8893 38356  4952     4     7    52  1349  1540],14732.8
[ 3693 27696  1587     2     4    35   866  1482],9787.8
[5436 4944 1986    1   13   32 1589 1353],8037.200000000001
[10754 46163  2863     2     3    53  2538  1843],16703.9
[12677 19816  1344     1     9    34   674   844],15152.3
[ 7895 49840  1813     3    19    28  2354  1192],25120.0
[ 5354 37011  2987     4    14    28  1087  1716],17085.3
[ 2225 24917  3848     1    17    47   994   365],14284.099999999999
[ 6893 31195  4072     2    19    32  1637  1201],18450.0
[ 9022 21566  4218     4    12    21  2284   654],12602.8
[11151  9916  2310     3     7    63  1670  1385],8767.8
[ 7600 20806  2999     4     8    60   534   759],11095.8
[14740  9984  2677     1    15    62  1498   638],15258.7
[13259  1759  4124     3    18    31  1832  1798],11680.2
[ 9996 41949  2327     2    15    59  1537  1063],22219.199999999997
[11007 26838  2092     3     6    63   873   923],14010.9
[14946  2482  3408     3    13    51  1951   415],11230.6
[ 9683 24442  4673     5    13    37  2251  1378],13523.099999999999
[ 6642 33719  4291     3     3    53  2780   254],10674.199999999999
[13312 27965  2009     3    14    52  1204  1166],19256.0
[9679 2079 1703    4    2   49 1062 1775],3393.2
[10208  2717  1574     2     4    41  2373  1763],4664.1
[ 9339 27952  2608     4     0    41  2623  1876],8701.6
[11435 20908  4232     4     2    60   938   709],9250.4
[ 4205 42460  4752     1    14    43  2383   576],17785.0
[12716 24861  2112     4     7    26  2479   899],13771.3
[3069 7311 1687    5    3   42 1198   10],2780.2999999999997
[ 5444 28071  3828     5     1    58  1812  1643],7001.799999999999
[12757 23570  3632     1     9    57  2063    25],14889.5
[ 3060 18449  4828     2     3    28  1191   956],4677.2
[ 4327 33536  3636     2     2    61  2800   420],9396.3
[ 5420 38258  4230     4     1    55  1700  1686],10079.4
[ 2301 48302  1488     4    16    31  2957  1244],19996.6
[14468 28865  4018     4    19    44  2134  1876],20579.5
[2606 6645 2347    2   12   41 2133  495],6409.0
[ 5170 38000  4681     3     4    22   626  1260],12101.5
[ 2699 26737  4452     5     8    60  2006   236],9023.599999999999
[ 7088 11485  4173     3     5    39  1691  1008],5453.5
[11331 38565  1493     3     4    59   793   218],17383.0
[ 2190 25522  2667     2     9    48  1866  1510],9830.099999999999
[12492 12342  2637     3     7    37  1519  1959],9791.1
[ 2980 40806  1018     1     6    26  2857   460],14364.3
[ 4975 48770  4525     4     6    39   918   662],16266.0
[ 8102 13087  4553     1     5    58   943   634],7212.1
[ 3184 37641  4665     5    19    48  1184  1167],17876.3
[ 5327 34249  3444     4     2    22  2783   989],9530.199999999999
[ 5394 10093  2000     3    18    58  1962   188],12049.9
[10319 47190  4350     5    14    57  2761   254],21634.0
[12257 16438  1850     4     3    24   584    67],10509.4
[ 3816 40411  2388     3    11    42  2267   615],16296.3
[ 7854 26399  2354     1     5    46   584   335],12510.2
[ 8709 19846  4712     4    18    63  2444   670],14595.3
[ 2569 15708  2367     3     3    56  2612   820],3997.3999999999996
[ 7442 44039  1821     1    14    33  2169   873],21301.199999999997
[ 3895 49984  1454     5     8    52  1162  1432],17918.699999999997
[ 4733 45368  2624     5     4    37  1126   299],14952.4
[ 5863 10998  3772     5    12    61   563  1931],8097.9
[14913 47063  4726     5    17    56  1418  1625],25190.9
[ 9455 30678  4136     2     4    39  1875   356],12347.4
[ 6014 10682  4147     4    15    55  1681   255],9870.1
[13093 49148  1710     4    18    60  2112  1007],27076.4
[3686 8519 3190    2   13   48  990  352],8232.7
[ 5009 31480  1916     3    15    21  2378  1755],15824.0
[ 9806 19694  4986     3    14    62  2440  1544],12726.2
[2154 3300 3875    5    3   38  812  523],-38.0
[12729  6722  3652     1     6    60  1418  1860],7716.1
[ 3409 39986  2496     3    15    53  2382   949],17686.8
[14249 24160  2440     1     7    32  1312   755],15419.0
[ 2784 20059  1304     4    16    28  1989  1717],12104.7
[13367 35822  1735     1    15    44  1826   283],22808.1
[10096 13575  4568     4     9    36  1179  1335],9279.5
[9560 7970 3338    2    9   24  934   98],9086.0
[14533 34911  2963     2     1    58  1181   196],15669.8
[ 9343 21591  3149     5     8    64  1658   481],11504.8
[ 9206 31821  3009     3    16    47  1573   877],18819.8
[7596 9503 4338    5   10   29 1955 1249],6877.9
[ 7801 47917  3914     4     9    36  2887  1868],17641.1
[ 4806 18922  4015     5    16    32  2894   614],11318.099999999999
[ 2537 12175  4693     1     3    51  1870   617],2631.0
[ 7986 41124  4021     4    15    44  1148  1388],19751.699999999997
[ 3841 21389  3889     2    19    34   744   367],14937.2
[12647 47838  1961     3    14    45  2656   569],24481.9
[10716   822  3989     4     4    54   795   589],4118.1
[ 8971 17327  4848     4     5    23  2659  1098],7081.099999999999
[ 7625 47057  2026     1    16    44  2112  1065],23128.1
[4950 6150 3132    3    0   62 2890  421],498.5
[9992 4425 4865    2   18   29 2648  835],10749.5
[14323 16032  3375     4     3    46  2127  1204],9318.099999999999
[6780 2198 3863    4   16   40  527  544],8782.4
[14307 20079  2473     1     8    60  2485    70],14463.2
[ 4368 36220  3501     5     1    30  2060  1591],8974.0
[14039 41874  2947     2     7    39   557  1128],20365.699999999997
[ 8655 13859  3676     3    14    23  2021  1223],11425.2
[10173 31419  4292     4     6    44   796  1124],13606.199999999999
[6495 8705 2177    4    5   25 2681  767],4746.5
[12893 42880  1664     2     0    23  2796   306],16527.5
[11163 23236  1011     5    14    47  1401  1609],16541.8
[ 8002 22419  2156     4     6    36  2464  1706],9763.7
[ 8614 19978  1303     2    16    35  1598   376],16261.900000000001
[11358 37609  4364     1     1    55  2177   654],13664.199999999999
[ 7919 15358  4022     5     8    32  1691   677],8371.9
[12966 34177  4371     3     8    61  1270   398],17116.6
[12174 29378  2763     4    12    64  2026  1796],16807.9
[ 2853 37334  3830     2     5    46  1878   220],11762.699999999999
[ 6146 11382  1042     1     5    54  1748  1618],6583.6
[13928 14596  1943     3    19    43  2054   181],18153.8
[ 5769 33572  3390     2    19    51   645   306],19885.6
[ 2574 13221  2349     2     2    40  2483   521],3176.7999999999997
[13453  1279  4885     3    16    32  1764  1419],10476.2
[ 3148 45960  3545     1    16    43  2407  1013],19679.5
[8293 7083 3411    1   11   24 2891    3],8418.9
[ 8457 43861  1890     5    15    43  2272   862],21374.8
[ 9509 17771  3474     4    14    21  1558  1937],12801.3
[11907 29975  2004     3    12    45  2548   847],17646.5
[ 6777 45648  1020     3     0    22  2519   803],14311.9
[ 5854 48285  1406     3    16    50   652  1304],23131.5
[ 4491 19063  3666     1     2    23  2976   214],5336.4
[12852  2106  2014     4    14    41  1007   971],11261.8
[ 5124 24557  1335     5     3    45   990  1633],8450.099999999999
[ 7691 48854  2838     2     3    40   844  1443],17039.199999999997
[ 5051 20607  4188     2    17    42  2435   100],13446.099999999999
[ 2004 37599  2147     3    16    41  2261   962],16996.699999999997
[ 7222 28529  3446     4    18    53   720  1544],17514.699999999997
[ 7315 35954  3840     1    10    58  2438   572],15818.699999999999
[ 6869 27856  2827     4    19    35  2442  1332],17190.8
[2876 2573 1714    4    2   35 1222  657],613.4000000000001
[11183 12808  1050     1     7    45  1027   938],11226.4
[ 9027 35367  4854     3    13    41  2022  1954],16608.6
[ 6142 36801  1323     4     0    44  2164  1533],10801.3
[ 8966 41196  1788     2    13    25   980  1086],21014.8
[ 9079 34072  1140     1     1    26  2371  1656],12477.6
[ 9987 23752  1469     5     3    63  1962   225],10791.099999999999
[ 8799 17685  1786     3    18    64  1925   104],16197.5
[14556 41401  2825     1     5    43   844  1997],19165.3
[ 6465 11372  2357     5     0    24   544   771],3808.1000000000004
[2635 8996 2916    5   16   47 2568 1884],7332.299999999999
